item_id,timestamp,target_value
1,2008-04-20,8.14496941708788
1,2008-04-21,8.71391062849392
1,2008-04-22,8.09101504171053
1,2008-04-23,7.84031298332016
1,2008-04-24,7.64873978895624
1,2008-04-25,8.02092771898158
1,2008-04-26,7.83002808253384
1,2008-04-27,7.72753511047545
1,2008-04-28,7.83597458172157
1,2008-04-29,7.62657020629066
1,2008-04-30,7.64444076155657
1,2008-05-01,7.54855597916987
1,2008-05-02,7.44073370738926
1,2008-05-03,7.07326971745971
1,2008-05-04,7.02642680869964
1,2008-05-05,7.39203156751459
1,2008-05-06,7.29301767977278
1,2008-05-07,7.36137542897735
1,2008-05-08,7.51261754467451
1,2008-05-09,7.46049030582534
1,2008-05-10,7.11476944836646
1,2008-05-11,7.12528309151071
1,2008-05-12,7.45587668749182
1,2008-05-13,7.31721240835984
1,2008-05-14,7.41034709782102
1,2008-05-15,7.40245152081824
1,2008-05-16,7.29437729928882
1,2008-05-17,6.98933526597456
1,2008-05-18,6.99301512293296
1,2008-05-19,7.4312996751559
1,2008-05-20,7.36201055125973
1,2008-05-21,7.454719949364
1,2008-05-22,7.36833968631138
1,2008-05-23,7.14361760270412
1,2008-05-24,6.8351845861473
1,2008-05-25,6.89060912014717
1,2008-05-26,6.97447891102505
1,2008-05-27,7.26612877955645
1,2008-05-28,7.27031288607902
1,2008-05-29,7.26542972325395
1,2008-05-30,7.15773548424991
1,2008-05-31,6.86589107488344
1,2008-06-03,7.15383380157884
1,2008-06-04,7.21670948670946
1,2008-06-05,7.20191631753163
1,2008-06-06,7.21229446850034
1,2008-06-07,7.18614430452233
1,2008-06-08,6.82001636467413
1,2008-06-09,6.88243747099785
1,2008-06-10,7.18311170174328
1,2008-06-11,7.24279792279376
1,2008-06-12,7.1929342212158
1,2008-06-13,7.18387071506245
1,2008-06-14,6.97073007814353
1,2008-06-15,6.9177056098353
1,2008-06-16,7.22256601882217
1,2008-06-17,7.35691824235602
1,2008-06-18,7.24279792279376
1,2008-06-19,7.22329567956231
1,2008-06-20,7.16317239084664
1,2008-06-21,7.24136628332232
1,2008-06-22,6.98656645940643
1,2008-06-23,6.96318998587024
1,2008-06-24,7.25063551189868
1,2008-06-25,7.1608459066643
1,2008-06-26,7.13249755166004
1,2008-06-27,7.09174211509515
1,2008-06-28,7.01211529430638
1,2008-06-29,6.85751406254539
1,2008-06-30,6.82762923450285
1,2008-07-02,7.13009851012558
1,2008-07-03,7.27724772663148
1,2008-07-04,7.03878354138854
1,2008-07-05,6.89060912014717
1,2008-07-06,6.95749737087695
1,2008-07-07,7.29573507274928
1,2008-07-08,7.49720722320332
1,2008-07-09,7.31055015853442
1,2008-07-10,7.20489251020467
1,2008-07-11,7.22256601882217
1,2008-07-12,7.25770767716004
1,2008-08-01,7.42595365707754
1,2008-08-02,7.11720550316434
1,2008-08-03,7.24992553671799
1,2008-08-04,8.27690348126706
1,2008-08-05,7.60638738977265
1,2008-08-06,7.64396194900253
1,2008-08-07,8.01234963932779
1,2008-08-08,7.93020620668468
1,2008-08-09,7.50878717063428
1,2008-08-10,7.52131798019924
1,2008-08-11,7.58984151218266
1,2008-08-12,7.50052948539529
1,2008-08-13,7.37023064180708
1,2008-08-14,7.38523092306657
1,2008-08-15,7.30249642372733
1,2008-08-16,7.27517231945277
1,2008-08-17,7.39203156751459
1,2008-08-18,7.51697722460432
1,2008-08-19,7.90912218321141
1,2008-08-20,7.72312009226633
1,2008-08-21,7.67042852219069
1,2008-08-22,7.62900388965296
1,2008-08-23,7.43070708254597
1,2008-08-24,7.57967882309046
1,2008-08-25,7.9483852851119
1,2008-08-26,7.79564653633459
1,2008-08-27,8.00736706798333
1,2008-08-28,7.79069603117474
1,2008-08-29,7.83280751652486
1,2008-08-30,7.51479976048867
1,2008-08-31,7.6275443904885
1,2008-09-01,7.85515700588134
1,2008-09-02,7.96485088744731
1,2008-09-03,7.74586822979227
1,2008-09-04,8.08085641964099
1,2008-09-05,8.25997565976828
1,2008-09-06,7.7698009960039
1,2008-09-07,8.17751582384608
1,2008-09-08,9.28173036806286
1,2008-09-09,8.33854487998858
1,2008-09-10,7.83042561782033
1,2008-09-11,7.8087293067444
1,2008-09-12,7.81681996576455
1,2008-09-13,7.55485852104068
1,2008-09-14,8.55506684384432
1,2008-09-15,8.20794694104862
1,2008-09-16,8.08363720314155
1,2008-09-17,7.79110951061003
1,2008-09-18,7.67089483136212
1,2008-09-19,7.64012317269536
1,2008-09-20,7.55013534248843
1,2008-09-21,8.24931374626064
1,2008-09-22,8.3039999709552
1,2008-09-23,8.12681372072611
1,2008-09-24,7.70616297019958
1,2008-09-25,7.66387725870347
1,2008-09-26,7.52671756135271
1,2008-09-27,7.92588031673756
1,2008-09-28,7.92153563213355
1,2008-09-29,8.03398273468322
1,2008-09-30,7.72577144158795
1,2008-10-01,7.69439280262942
1,2008-10-02,7.44949800538285
1,2008-10-03,7.39141523467536
1,2008-10-04,7.34601020991329
1,2008-10-05,8.10137467122858
1,2008-10-06,8.15651022607997
1,2008-10-07,7.97108575350561
1,2008-10-08,7.87283617502572
1,2008-10-09,7.63530388625941
1,2008-10-10,7.58781721999343
1,2008-10-11,7.34213173058472
1,2008-10-12,8.17751582384608
1,2008-10-13,8.34093322600088
1,2008-10-14,8.47657950853094
1,2008-10-15,7.87359778968554
1,2008-10-16,7.71735127218533
1,2008-10-17,7.49052940206071
1,2008-10-18,7.37588214821501
1,2008-10-19,8.07558263667172
1,2008-10-20,8.16536363247398
1,2008-10-23,7.58528107863913
1,2008-10-24,7.60738142563979
1,2008-10-25,7.26752542782817
1,2008-10-26,8.04012466444838
1,2008-10-27,8.10922495308995
1,2008-10-28,8.80687326653069
1,2008-10-29,7.74716496652033
1,2008-10-30,7.48099216286952
1,2008-10-31,7.34665516317654
1,2008-11-01,7.24708058458576
1,2008-11-02,7.93808872689695
1,2008-11-03,9.03562977818356
1,2008-11-04,8.04109100370863
1,2008-11-05,7.40610338123702
1,2008-11-06,7.97384437594469
1,2008-11-07,7.76811037852599
1,2008-11-08,7.4713630881871
1,2008-11-09,8.03008409426756
1,2008-11-10,8.72939712269206
1,2008-11-11,7.93701748951545
1,2008-11-12,7.66528471847135
1,2008-11-13,7.58018941794454
1,2008-11-14,7.7106533235012
1,2008-11-15,7.26122509197192
1,2008-11-16,8.04654935728308
1,2008-11-17,8.09346227450118
1,2008-11-18,7.76726399675731
1,2008-11-19,7.49665243816828
1,2008-11-20,7.5522372875608
1,2008-11-21,7.49720722320332
1,2008-11-22,7.3125534981026
1,2008-11-23,7.93880224815448
1,2008-11-24,9.05870319731322
1,2008-11-25,8.19422930481982
1,2008-11-26,7.51914995766982
1,2008-11-27,7.55118686729615
1,2008-11-28,7.71378461659875
1,2008-11-29,7.60589000105312
1,2008-11-30,8.49902922078857
1,2008-12-01,8.29179710504873
1,2008-12-02,7.89469085042562
1,2008-12-03,7.79028238070348
1,2008-12-04,7.65539064482615
1,2008-12-05,7.61035761831284
1,2008-12-06,7.53101633207792
1,2008-12-07,8.23137604557397
1,2008-12-08,8.00670084544037
1,2008-12-09,7.85864065562079
1,2008-12-10,7.69712131728263
1,2008-12-11,7.59588991771854
1,2008-12-12,7.73587031995257
1,2008-12-13,7.35115822643069
1,2008-12-14,8.03138533062553
1,2008-12-15,8.39434736141739
1,2008-12-16,7.82364593083495
1,2008-12-17,8.08671792030391
1,2008-12-18,7.77148876011762
1,2008-12-19,8.68895923427068
1,2008-12-20,7.74716496652033
1,2008-12-21,7.96067260838812
1,2008-12-22,8.62461158818351
1,2008-12-23,7.99665387546261
1,2008-12-24,7.62070508683826
1,2008-12-25,7.4318919168078
1,2008-12-26,7.46278915741245
1,2008-12-27,7.4489161025442
1,2008-12-28,8.25140306538056
1,2008-12-29,8.55525939222269
1,2008-12-30,8.31581113188354
1,2008-12-31,8.30992298925832
1,2009-01-01,7.75876054415766
1,2009-01-02,8.80821966511841
1,2009-01-03,9.12194622121359
1,2009-01-04,10.1538181636943
1,2009-01-05,9.26785427817679
1,2009-01-06,8.43424627059531
1,2009-01-07,8.13768818497761
1,2009-01-08,8.04494704961772
1,2009-01-09,8.22897764335831
1,2009-01-10,8.14118979345769
1,2009-01-11,9.21562637640542
1,2009-01-12,8.73278832497312
1,2009-01-13,8.51016857647927
1,2009-01-14,8.10409905614358
1,2009-01-15,7.95014988765202
1,2009-01-16,7.85205020726589
1,2009-01-17,7.65633716643018
1,2009-01-18,8.04430540699064
1,2009-01-19,8.80101783354071
1,2009-01-20,7.82963038915019
1,2009-01-21,7.77737360265786
1,2009-01-22,7.93522953981691
1,2009-01-23,7.67229245562876
1,2009-01-24,7.38832785957711
1,2009-01-25,7.51152464839087
1,2009-01-26,7.66340766489348
1,2009-01-27,7.78945456608667
1,2009-01-28,7.80791662892641
1,2009-01-29,7.82484569102686
1,2009-01-30,7.90654723236804
1,2009-01-31,7.70210434005105
1,2009-02-01,8.47762041629641
1,2009-02-02,9.14952823257943
1,2009-02-03,8.06211758275474
1,2009-02-04,8.06652149046999
1,2009-02-05,8.05959232888755
1,2009-02-06,8.04942705711069
1,2009-02-07,7.7621706071382
1,2009-02-08,8.09773057366422
1,2009-02-09,8.01829613851552
1,2009-02-10,7.61677580869837
1,2009-02-11,7.84267147497946
1,2009-02-12,7.76853330092603
1,2009-02-13,7.53047999524554
1,2009-02-14,7.33236920592906
1,2009-02-15,7.22402480828583
1,2009-02-16,7.41637847919293
1,2009-02-17,7.42714413340862
1,2009-02-18,7.39756153552405
1,2009-02-19,7.49554194388426
1,2009-02-20,7.39939808333135
1,2009-02-21,7.00850518208228
1,2009-02-22,7.11801620446533
1,2009-02-23,7.48380668766583
1,2009-02-24,7.57147364885127
1,2009-02-25,7.64826303090192
1,2009-02-26,7.47420480649612
1,2009-02-27,7.47250074473756
1,2009-02-28,7.2115567333138
1,2009-03-01,7.34342622914737
1,2009-03-02,7.48211892355212
1,2009-03-03,7.41095187558364
1,2009-03-04,7.40306109109009
1,2009-03-05,7.45298232946546
1,2009-03-06,7.42356844425917
1,2009-03-07,7.08506429395255
1,2009-03-08,7.21081845347222
1,2009-03-09,7.35627987655075
1,2009-03-10,7.30451594646016
1,2009-03-11,7.46565531013406
1,2009-03-12,7.86901937649902
1,2009-03-13,7.24850407237061
1,2009-03-14,7.07834157955767
1,2009-03-15,7.2211050981825
1,2009-03-16,7.33432935030054
1,2009-03-17,7.29233717617388
1,2009-03-18,7.2991214627108
1,2009-03-19,7.28344822875663
1,2009-03-20,7.30182234213793
1,2009-03-21,7.06219163228656
1,2009-03-22,7.18159194461187
1,2009-03-23,7.50549227473742
1,2009-03-24,7.87473912517181
1,2009-03-25,7.57865685059476
1,2009-03-26,7.36707705988101
1,2009-03-27,7.25700270709207
1,2009-03-28,7.05617528410041
1,2009-03-29,7.50273821075485
1,2009-03-30,7.44307837434852
1,2009-03-31,7.48155570190952
1,2009-04-01,7.48211892355212
1,2009-04-02,7.51914995766982
1,2009-04-03,7.65964295456468
1,2009-04-04,7.24422751560335
1,2009-04-05,7.23273313617761
1,2009-04-06,7.34213173058472
1,2009-04-07,7.42117752859539
1,2009-04-08,7.49220304261874
1,2009-04-09,7.31521838975297
1,2009-04-10,7.14124512235049
1,2009-04-11,7.00940893270864
1,2009-04-12,7.08757370555797
1,2009-04-13,7.30451594646016
1,2009-04-14,7.37462901521894
1,2009-04-15,7.51261754467451
1,2009-04-16,7.51752085060303
1,2009-04-17,7.37400185935016
1,2009-04-18,7.14124512235049
1,2009-04-19,7.16162200293919
1,2009-04-20,7.48493028328966
1,2009-04-21,7.51261754467451
1,2009-04-22,7.44483327389219
1,2009-04-23,7.47420480649612
1,2009-04-24,7.67182679787878
1,2009-04-25,7.84227877911735
1,2009-04-26,7.92407232492342
1,2009-04-27,7.82843635915759
1,2009-04-28,7.58680353516258
1,2009-04-29,7.62997570702779
1,2009-04-30,7.70975686445416
1,2009-05-01,7.52671756135271
1,2009-05-02,7.19368581839511
1,2009-05-03,7.25770767716004
1,2009-05-04,7.45414107814668
1,2009-05-05,7.48155570190952
1,2009-05-06,7.55903825544338
1,2009-05-07,7.44483327389219
1,2009-05-08,7.3375877435386
1,2009-05-09,7.13568734702814
1,2009-05-10,7.08506429395255
1,2009-05-11,7.27239839257005
1,2009-05-12,7.5109777520141
1,2009-05-13,7.49886973397693
1,2009-05-14,7.44424864949671
1,2009-05-15,7.40306109109009
1,2009-05-16,6.91671502035361
1,2009-05-17,6.97728134163075
1,2009-05-18,7.48268182815465
1,2009-05-19,7.41397029019044
1,2009-05-20,7.37211802833779
1,2009-05-21,7.33367639565768
1,2009-05-22,7.39510754656249
1,2009-05-23,7.03614849375054
1,2009-05-24,6.87419849545329
1,2009-05-25,6.98471632011827
1,2009-05-26,7.45587668749182
1,2009-05-27,7.49498623395053
1,2009-05-28,7.33106030521863
1,2009-05-29,7.10496544826984
1,2009-05-30,6.99393297522319
1,2009-05-31,6.93049476595163
1,2009-06-01,7.21817683840341
1,2009-06-02,7.4759059693674
1,2009-06-03,7.36454701425564
1,2009-06-04,7.23993259132047
1,2009-06-05,7.30921236569276
1,2009-06-06,7.13886699994552
1,2009-06-07,6.97260625130175
1,2009-06-08,7.18841273649695
1,2009-06-09,7.33498187887181
1,2009-06-10,7.33432935030054
1,2009-06-11,7.43248380791712
1,2009-06-12,7.39141523467536
1,2009-06-13,6.96129604591017
1,2009-06-14,7.02197642307216
1,2009-06-15,7.21376830811864
1,2009-06-16,7.50988306115491
1,2009-06-17,7.32843735289516
1,2009-06-18,7.49665243816828
1,2009-06-19,7.20042489294496
1,2009-06-20,7.08422642209792
1,2009-06-21,7.14913159855741
1,2009-06-22,7.25629723969068
1,2009-06-23,7.19818357710194
1,2009-06-24,7.28892769452126
1,2009-06-25,7.12849594568004
1,2009-06-26,7.0825485693553
1,2009-06-27,6.82219739062049
1,2009-06-28,6.94793706861497
1,2009-06-29,7.11232744471091
1,2009-06-30,7.19967834569117
1,2009-07-01,7.31721240835984
1,2009-07-02,7.09837563859079
1,2009-07-03,7.04490511712937
1,2009-07-04,7.30451594646016
1,2009-07-05,7.79358680337158
1,2009-07-06,7.80547462527086
1,2009-07-07,7.48324441607385
1,2009-07-08,7.35691824235602
1,2009-07-09,7.50714107972761
1,2009-07-10,7.37525577800975
1,2009-07-11,7.19668657083435
1,2009-07-12,7.22329567956231
1,2009-07-13,7.35244110024358
1,2009-07-14,7.31721240835984
1,2009-07-15,7.44424864949671
1,2009-07-16,7.35564110297425
1,2009-07-17,7.32448997934853
1,2009-07-18,7.21450441415114
1,2009-07-19,7.2841348061952
1,2009-07-20,7.54009032014532
1,2009-07-21,7.47477218239787
1,2009-07-22,7.82923253754359
1,2009-07-23,7.68109900153636
1,2009-07-24,7.72973533138505
1,2009-07-25,7.3031700512368
1,2009-07-26,7.28207365809346
1,2009-07-27,7.48549160803075
1,2009-07-28,7.61874237767041
1,2009-07-29,7.69393732550927
1,2009-07-30,7.53955882930103
1,2009-07-31,7.43838353004431
1,2009-08-01,7.27378631784489
1,2009-08-02,7.35564110297425
1,2009-08-03,7.65822752616135
1,2009-08-04,7.84345640437612
1,2009-08-05,8.36846113761584
1,2009-08-06,8.1721644521119
1,2009-08-07,7.81156848934518
1,2009-08-08,7.57507169950756
1,2009-08-09,7.6586995582683
1,2009-08-10,7.86633892304654
1,2009-08-11,7.78113850984502
1,2009-08-12,7.75491027202143
1,2009-08-13,7.70885960104718
1,2009-08-14,8.20712916807133
1,2009-08-15,7.71154897962915
1,2009-08-16,7.73455884435476
1,2009-08-17,7.96762673933382
1,2009-08-18,8.40380050406115
1,2009-08-19,8.29279885820037
1,2009-08-20,7.98548435673382
1,2009-08-21,8.67180090964268
1,2009-08-22,7.78239033558746
1,2009-08-23,7.78696700261487
1,2009-08-24,7.94661756324447
1,2009-08-25,8.17357548663415
1,2009-08-26,7.80954132465341
1,2009-08-27,7.80302664363222
1,2009-08-28,8.05134093329298
1,2009-08-29,7.97315543344413
1,2009-08-30,7.86901937649902
1,2009-08-31,8.16251625014018
1,2009-09-01,8.04012466444838
1,2009-09-02,7.96346006663897
1,2009-09-03,7.83834331555712
1,2009-09-04,7.91315518592807
1,2009-09-05,7.95331834656043
1,2009-09-06,8.07620452723903
1,2009-09-07,7.98241634682773
1,2009-09-08,8.1285852003745
1,2009-09-09,7.95472333449791
1,2009-09-10,8.1101268019411
1,2009-09-11,8.21365270303
1,2009-09-12,8.04686951095958
1,2009-09-13,8.9242570208881
1,2009-09-14,8.61721950548336
1,2009-09-15,8.51959031601596
1,2009-09-16,8.01433573729942
1,2009-09-17,8.05769419481559
1,2009-09-18,8.10440130792161
1,2009-09-19,7.99395754757357
1,2009-09-20,8.43185314424922
1,2009-09-21,9.73820008829795
1,2009-09-22,10.1799822793473
1,2009-09-24,8.36194190614495
1,2009-09-28,9.94884325425692
1,2009-09-29,8.75904072752422
1,2009-09-30,8.25166392360559
1,2009-10-01,8.07868822922987
1,2009-10-02,8.17357548663415
1,2009-10-03,7.88908440703551
1,2009-10-04,9.09985563880091
1,2009-10-05,9.40656483393913
1,2009-10-06,9.16440114003474
1,2009-10-07,8.48735234940522
1,2009-10-08,8.43141741439483
1,2009-10-09,8.2776661608515
1,2009-10-10,8.31213510764841
1,2009-10-11,8.79011689289247
1,2009-10-12,10.2800386504796
1,2009-10-13,9.07577987858049
1,2009-10-17,8.69918135930895
1,2009-10-18,9.08658956454001
1,2009-10-19,8.86149186428691
1,2009-10-20,8.54441917766983
1,2009-10-21,8.44762872803033
1,2009-10-22,8.25270667656764
1,2009-10-23,8.10982627601848
1,2009-10-24,8.13681086367554
1,2009-10-25,8.7268056084461
1,2009-10-26,9.38269576445829
1,2009-10-27,8.57828829077605
1,2009-10-28,8.23880116587155
1,2009-10-29,8.12237124340655
1,2009-10-30,8.05515773181968
1,2009-10-31,7.83241092718792
1,2009-11-01,8.89754559870933
1,2009-11-02,8.72566970568704
1,2009-11-03,8.56407677731509
1,2009-11-04,8.2190566610606
1,2009-11-05,8.14757773620177
1,2009-11-06,8.0013550258267
1,2009-11-07,7.78945456608667
1,2009-11-08,8.81195017753998
1,2009-11-09,9.00220857828241
1,2009-11-10,8.59304250369967
1,2009-11-11,8.28197705886776
1,2009-11-12,8.46505743699571
1,2009-11-13,8.49474306257865
1,2009-11-14,8.40514368760761
1,2009-11-16,10.558699193753
1,2009-11-17,9.12456459495478
1,2009-11-18,8.73182058296211
1,2009-11-19,8.52892411429194
1,2009-11-20,8.50512061018197
1,2009-11-21,8.27639470486331
1,2009-11-23,9.1239106439778
1,2009-11-24,8.58597270681106
1,2009-11-25,8.31556648356428
1,2009-11-26,8.66112036022288
1,2009-11-27,8.92572027356022
1,2009-11-28,8.44139147799996
1,2009-11-29,9.2277872855799
1,2009-11-30,9.26473385580652
1,2009-12-01,9.27491014262548
1,2009-12-02,8.39298958795693
1,2009-12-03,8.58522560180806
1,2009-12-04,8.42376124662369
1,2009-12-05,8.33782726244791
1,2009-12-06,9.05975001334368
1,2009-12-07,9.29825967001407
1,2009-12-08,8.76186337327473
1,2009-12-09,8.50754681436443
1,2009-12-10,8.39931015075952
1,2009-12-11,8.52357279838028
1,2009-12-12,8.37953902611744
1,2009-12-13,9.09110628405248
1,2009-12-14,9.76198159024195
1,2009-12-15,8.92956770782534
1,2009-12-16,8.53070154144103
1,2009-12-17,8.58709231879591
1,2009-12-18,9.79784922051313
1,2009-12-19,8.66475075577385
1,2009-12-20,9.17232692977797
1,2009-12-21,9.20140053040671
1,2009-12-22,9.33052053223229
1,2009-12-23,8.68457030082437
1,2009-12-24,8.50248556254396
1,2009-12-25,8.28878581042693
1,2009-12-26,8.29804166137157
1,2009-12-27,9.16293424957891
1,2009-12-28,9.54795481317617
1,2009-12-29,9.01724094201035
1,2009-12-30,8.78492762605832
1,2009-12-31,8.38662882139512
1,2010-01-01,8.33447155460094
1,2010-01-02,8.53601494565683
1,2010-01-03,8.70863965598719
1,2010-01-04,8.73004395324502
1,2010-01-05,8.37562962709445
1,2010-01-06,8.31898612539206
1,2010-01-07,8.46442512587758
1,2010-01-08,8.5972974356579
1,2010-01-09,8.92279162396964
1,2010-01-10,9.49167735686812
1,2010-01-11,9.21014035197352
1,2010-01-12,8.67795057029435
1,2010-01-13,8.60226936377136
1,2010-01-14,8.61450137388324
1,2010-01-15,8.65886634973238
1,2010-01-16,8.77940359789435
1,2010-01-17,11.0079327963967
1,2010-01-18,9.75324588920559
1,2010-01-19,9.22513045744882
1,2010-01-20,9.0177260256968
1,2010-01-21,8.93695560422523
1,2010-01-22,9.00932517273497
1,2010-01-25,11.4840629202851
1,2010-01-26,10.2642341958449
1,2010-01-27,9.69443180053954
1,2010-01-28,9.44041981429151
1,2010-01-29,9.35374783527091
1,2010-01-30,9.22847494217167
1,2010-01-31,9.30392178559771
1,2010-02-01,10.2401740519157
1,2010-02-02,9.91595945403145
1,2010-02-03,10.1115174660403
1,2010-02-04,9.85859478364539
1,2010-02-05,10.1190020766858
1,2010-02-06,10.0005688901867
1,2010-02-07,11.1914521795828
1,2010-02-09,10.4633318857817
1,2010-02-10,9.65406419220144
1,2010-02-11,9.11975899374495
1,2010-02-12,8.79573360595074
1,2010-02-13,8.44848599340645
1,2010-02-14,8.2666784433059
1,2010-02-15,8.21851757748959
1,2010-02-16,8.24249315318763
1,2010-02-17,8.00803284696931
1,2010-02-18,8.0452677166078
1,2010-02-19,7.9287663216267
1,2010-02-20,7.74500280351584
1,2010-02-21,7.86633892304654
1,2010-02-22,7.94165125293056
1,2010-02-24,8.31041499418829
1,2010-02-25,7.82803803212583
1,2010-02-26,7.87359778968554
1,2010-02-27,7.75705114203201
1,2010-02-28,7.72621265050753
1,2010-03-01,7.77527584648686
1,2010-03-02,7.79523492900217
1,2010-03-03,7.74975340627444
1,2010-03-04,8.06808962627824
1,2010-03-05,8.72583205652757
1,2010-03-06,7.65444322647011
1,2010-03-07,7.60339933974067
1,2010-03-08,7.75319426988434
1,2010-03-09,7.77022320415879
1,2010-03-10,7.63143166457691
1,2010-03-11,7.54380286750151
1,2010-03-12,7.60439634879634
1,2010-03-13,7.58426481838906
1,2010-03-14,7.5109777520141
1,2010-03-15,7.67461749736436
1,2010-03-16,7.71289096149013
1,2010-03-17,7.70165236264223
1,2010-03-18,7.63819824428578
1,2010-03-19,7.56268124672188
1,2010-03-20,7.40367029001237
1,2010-03-21,7.46622755621548
1,2010-03-22,7.61233683716775
1,2010-03-23,7.80180040190897
1,2010-03-24,8.02878116248715
1,2010-03-25,7.73017479524622
1,2010-03-26,7.63964228785801
1,2010-03-27,7.56320059235807
1,2010-03-28,7.48661331313996
1,2010-03-29,7.5076900778199
1,2010-03-30,7.65396918047877
1,2010-03-31,7.61283103040736
1,2010-04-01,7.45414107814668
1,2010-04-02,7.36707705988101
1,2010-04-03,7.45298232946546
1,2010-04-04,7.47873482556787
1,2010-04-05,7.98514393119862
1,2010-04-06,7.82164312623998
1,2010-04-07,7.66058546170326
1,2010-04-08,7.5595594960077
1,2010-04-09,7.57660976697304
1,2010-04-10,7.4500795698075
1,2010-04-11,7.49886973397693
1,2010-04-12,7.51588908521513
1,2010-04-13,7.60837447438078
1,2010-04-14,7.58629630715272
1,2010-04-15,7.68063742756094
1,2010-04-16,7.7848892956551
1,2010-04-17,7.5522372875608
1,2010-04-18,7.59890045687141
1,2010-04-19,7.64826303090192
1,2010-04-20,7.66996199547358
1,2010-04-21,7.85554467791566
